mouse,date,session_dir,jrgeco_only,error,green_r_carrier_valid,green_r_reward_significant,green_l_carrier_valid,green_l_reward_significant,red_r_carrier_valid,red_r_reward_significant,red_l_carrier_valid,red_l_reward_significant,green_r_detected_freq_hz,green_r_matched_known_freq_hz,green_r_amplitude,green_r_cohens_d,green_r_p_value,green_r_error,green_l_detected_freq_hz,green_l_matched_known_freq_hz,green_l_amplitude,green_l_cohens_d,green_l_p_value,green_l_error,red_r_detected_freq_hz,red_r_matched_known_freq_hz,red_r_amplitude,red_r_cohens_d,red_r_p_value,red_r_error,red_l_detected_freq_hz,red_l_matched_known_freq_hz,red_l_amplitude,red_l_cohens_d,red_l_p_value,red_l_error,age_bin
SM2R,081324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081324/SM2R,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.03183026183641708,-0.21927403574612844,0.015852943173116973,,166.6259765625,167.0,0.5840671518682492,-0.20035469092080613,0.02752189707069359,,222.16796875,,0.014872594941181594,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.38846873681492033,-0.636537475638038,1.1526280486133061e-11,,P120
SM3MR,081324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081324/SM3MR,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.08583315964565283,-0.18978208082578482,0.1068445409822867,,166.6259765625,167.0,0.580439045814317,-0.21617723837060188,0.06553726046537944,,222.16796875,,0.00827538033321441,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.18032914738145386,-0.18267457033275436,0.12374237938104757,,P160
SM1N,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM1N,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.06073093047127819,-0.34265763240618896,0.001043522085493109,,166.6259765625,167.0,0.5838616917953168,-0.37628833842928366,0.0002954622541733687,,222.16796875,,0.007719628547018742,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.2275416485127752,-0.8433873457696648,6.587658031499403e-15,,P120
SM2B,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM2B,True,,False,,True,True,False,,True,True,166.6259765625,,0.009283924459806985,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5815714180298003,-0.538983956928275,8.743309763692672e-06,,222.16796875,,0.008152988957178612,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.36623347447506194,-0.7093720921071709,7.968563132894557e-09,,P120
SM2L,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM2L,False,,False,,True,True,False,,True,True,166.6259765625,,0.026705716424514143,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5826548258864207,-0.962446858885647,1.1822323601676698e-26,,222.16796875,,0.00856650761248538,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.23971152416946667,-0.3949553369576298,4.858747162745276e-06,,P120
SM3MN,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM3MN,False,,True,True,True,True,False,,True,False,166.6259765625,167.0,0.08038966331112635,-0.3768603509803663,0.00020782989183076758,,166.6259765625,167.0,0.5809497021678548,-0.4160824440712667,4.0332440270271195e-05,,222.16796875,,0.013432261576594802,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.27584766127044286,-0.05469133448880966,0.5812876448744495,,P170
SM1B,081524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081524/SM1B,True,,False,,True,False,False,,True,True,166.6259765625,,0.014274125296527263,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5837117983708804,-0.1189110502188989,0.14129486558683008,,222.16796875,,0.007546324881979458,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3363500687139114,-0.33250727377883643,4.277974894467402e-05,,P120
SM1L,081524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081524/SM1L,False,,True,False,True,False,False,,True,True,166.6259765625,167.0,0.07301236569069935,-0.15283385014411785,0.060993357975301275,,166.6259765625,167.0,0.5836319442087385,-0.15432528296361875,0.058363998205103435,,222.16796875,,0.0075066263511565255,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.19084274334139367,-0.3391594824788379,3.640306986052167e-05,,P120
SM2N,081524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081524/SM2N,False,,False,,True,True,False,,True,True,166.6259765625,,0.023465670975768262,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5828367272991504,-0.42877238331774414,3.7361348445009754e-08,,222.16796875,,0.007912797979591336,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.24492867362831683,-0.9184856466177526,3.6196148542932414e-29,,P120
SM2R,081524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081524/SM2R,False,,False,,True,True,False,,True,True,166.6259765625,,0.024419524812765003,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5742900845643447,-0.5668870497618641,6.701721349894939e-11,,222.16796875,,0.013040171080103897,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3869839555426535,-0.6825494399393327,1.2324175984104821e-14,,P120
SM3MR,081524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081524/SM3MR,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.13453158078698063,-0.10414712692779675,0.3895259034369063,,166.6259765625,167.0,0.57971888566625,-0.09752303983076022,0.4202781377834772,,222.16796875,,0.008783394798156496,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.1853642266769078,-0.0943945376950305,0.4309316123820519,,P170
SM1N,081624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081624/SM1N,False,,False,,True,True,False,,True,True,166.6259765625,,0.019387872750733934,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5839951271407359,-0.3624499236859015,2.325304900694528e-05,,222.16796875,,0.00712979283931389,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.24620838935787162,-0.6725616694452544,2.2676225340839975e-14,,P130
SM2B,081624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081624/SM2B,True,,False,,True,True,False,,True,True,166.6259765625,,0.014379603740855049,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5832212877221458,-0.8683087130213736,2.5238713722596617e-18,,222.16796875,,0.008732699264567954,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3706836094258136,-0.9983858650289295,5.301507902893642e-23,,P130
SM2L,081624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081624/SM2L,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.05331570493522259,-0.6188743599801492,1.7256273794110845e-10,,166.6259765625,167.0,0.5809811635178376,-0.5980650838828251,6.050423461119936e-10,,222.16796875,,0.009018400343071241,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.23590336783967547,-0.2455601592272031,0.00961238977542959,,P130
SM3MN,081624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081624/SM3MN,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.09250711029237961,-0.1445888158838929,0.13335569984202708,,166.6259765625,167.0,0.5830408189541119,-0.1553572698685568,0.10854507731294019,,222.16796875,,0.011707223286906087,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.28942974245887143,0.17988255094623448,0.06415543982280876,,P170
SM1B,081924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081924/SM1B,True,,False,,True,False,False,,True,True,166.6259765625,,0.014216354774021356,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5834507618628172,-0.10840307487953385,0.20926198391405793,,222.16796875,,0.008055987261569243,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3313425610044466,-0.2866895414420993,0.0009265751764232487,,P130
SM1L,081924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081924/SM1L,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.03213925519931219,-0.40811354486826557,5.896131431070172e-06,,166.6259765625,167.0,0.5810886049536179,-0.45106162477516465,5.185511867696796e-07,,222.16796875,,0.007104706095985822,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.20976662352172876,-0.5190529092706637,8.14969008667819e-09,,P130
SM2N,081924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081924/SM2N,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.03581776696467103,-0.5211545986650568,2.518313360950561e-07,,166.6259765625,167.0,0.5826129727046381,-0.4948549775031653,8.769978920704496e-07,,222.16796875,,0.007776063460845123,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.2302354152077193,-0.9883036823563118,7.57889053715925e-21,,P130
SM2R,081924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081924/SM2R,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.055014252514183584,-0.6585306359263157,1.3144196036848638e-09,,166.6259765625,167.0,0.5804511416973329,-0.6492193945566642,1.3466304696238177e-09,,222.16796875,,0.011910982838536739,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.34659907430999887,-0.7352562674014073,1.6242207290479976e-11,,P130
SM3MR,081924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081924/SM3MR,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.11415772685655085,-0.10245626289480622,0.3599087856508649,,166.6259765625,167.0,0.5801527185450863,-0.12309876890214698,0.27154999468817836,,222.16796875,,0.007362730295837745,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.14293910767936802,-0.03366710158317621,0.7608155675355153,,P170
SM1N,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM1N,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.05798214452269364,-0.48371051761261674,1.0232597813164882e-07,,166.6259765625,167.0,0.5837732966617046,-0.5500334136047412,1.2887559927149337e-09,,222.16796875,,0.01021171804515142,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.25122474694926367,-1.0037991997835427,4.681568525960676e-26,,P130
SM2B,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM2B,True,,False,,True,True,False,,True,True,166.6259765625,,0.013924880447709948,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5819224973110573,-0.610721671774988,4.339151440870553e-09,,222.16796875,,0.00963018579967826,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.37765308315128054,-0.7127444660570503,1.4359870238711084e-11,,P130
SM2L,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM2L,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.04186054373881433,-0.6013348550737011,3.03040968087035e-12,,166.6259765625,167.0,0.5818774761914113,-0.7268746311204055,4.7582084476854104e-17,,222.16796875,,0.008105607656700804,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.24321152341290583,-0.27701397114635834,0.0009638262739575575,,P130
SM3MN,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM3MN,False,,True,False,True,False,False,,True,True,166.6259765625,167.0,0.08093563102163774,-0.0029461851409074433,0.9718155561901918,,166.6259765625,167.0,0.5837715920766471,-0.03282993627767408,0.6938258988436288,,222.16796875,,0.008924260427574235,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.24943552699877347,0.3135201133973126,0.00018564274027418925,,P170
SM1B,082124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082124/SM1B,True,,False,,True,True,False,,True,True,166.6259765625,,0.0149582913355918,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5836914026910922,-0.2154465502087908,0.029819005521853948,,222.16796875,,0.00895997673073005,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3244650852472573,-0.3360724801736227,0.0007789842854780182,,P130
SM1L,082124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082124/SM1L,False,,True,False,True,False,False,,True,True,166.6259765625,167.0,0.057422985293210216,-0.04463319984449148,0.5764604106057871,,166.6259765625,167.0,0.5827392964123851,-0.04635886319937569,0.5619100659005964,,222.16796875,,0.008416735409218718,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.2029476088987162,-0.159142856233005,0.047116580264609645,,P130
SM2N,082124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082124/SM2N,False,,True,False,True,False,False,,True,True,166.6259765625,167.0,0.07574921153289249,-0.1021034953158903,0.28423001616982535,,166.6259765625,167.0,0.5790942288521226,-0.11466218832966067,0.23134459984583428,,222.16796875,,0.009365745206468783,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.22644832076954222,-0.5087659462554351,1.398989829295219e-07,,P130
SM3MR,082124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082124/SM3MR,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.16321837662851926,-0.02144926305082489,0.8703421130149275,,166.6259765625,167.0,0.5826881925386628,-0.030522245681744668,0.8163381229927418,,222.16796875,,0.006987185164619164,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.1516990302237711,-0.013074500828751692,0.9220715097907048,,P170
SM1B,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM1B,True,,False,,True,True,False,,True,True,166.6259765625,,0.013943005615574319,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.584046530583868,-0.2631655956723153,0.007957325296759004,,222.16796875,,0.0071635456905149685,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.33284087294476555,-0.3052615357235775,0.002235274324201866,,P130
SM1L,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM1L,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.08084088144170982,-0.44387965558746795,3.5601133376699706e-07,,166.6259765625,167.0,0.5832372223584104,-0.47007308670130776,5.2897857664597825e-08,,222.0458984375,,0.005545520551949176,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.2177589728168118,-0.6531224037050611,8.41442074669608e-14,,P130
SM2N,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM2N,False,,False,,True,False,False,,True,True,166.6259765625,,0.02398711450011916,,,no real carrier detected at this channel's own frequency (dead channel),166.6259765625,167.0,0.5841552972750826,0.005883637836130907,0.9439226329760566,,222.16796875,,0.006690038260413634,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.24115045634783377,-0.7077026993722453,4.0123067354836714e-16,,P130
SM2R,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM2R,False,,True,True,True,True,False,,True,True,166.6259765625,167.0,0.06455488116218203,-0.4692082703362776,7.485083606767291e-06,,166.6259765625,167.0,0.5822183488167413,-0.43589521458826674,2.5729186341002647e-05,,222.16796875,,0.012140397296248365,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.3329819958092729,-0.684710099558381,1.5002158504631973e-10,,P130
SM3MR,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM3MR,False,,True,False,True,False,False,,True,False,166.6259765625,167.0,0.07051909994902167,0.037270494641665694,0.7435537214629424,,166.6259765625,167.0,0.5804964432571026,0.043126677749479855,0.7051280334096538,,222.16796875,,0.006635934085459549,,,no real carrier detected at this channel's own frequency (dead channel),222.16796875,223.0,0.15902344510936012,0.06855729576389845,0.5499545408740389,,P170
